8.780,1.411,0.382,-1.294,0.798,-1.452,-1.601
8.800,1.427,0.353,-1.287,0.728,-1.525,-1.636
8.820,1.440,0.321,-1.280,0.657,-1.592,-1.671
8.840,1.453,0.289,-1.274,0.586,-1.652,-1.707
8.860,1.464,0.255,-1.268,0.514,-1.706,-1.743
8.880,1.473,0.221,-1.263,0.442,-1.753,-1.779
8.900,1.482,0.185,-1.259,0.369,-1.793,-1.816
8.920,1.488,0.149,-1.256,0.295,-1.826,-1.852
8.940,1.493,0.112,-1.253,0.222,-1.852,-1.889
8.960,1.497,0.075,-1.251,0.148,-1.870,-1.926
8.980,1.499,0.038,-1.250,0.074,-1.881,-1.963
9.000,1.500,0.000,-1.250,0.000,-1.885,-2.000
9.020,1.499,-0.038,-1.250,-0.074,-1.881,-2.037
9.040,1.497,-0.075,-1.251,-0.148,-1.870,-2.074
9.060,1.493,-0.112,-1.253,-0.222,-1.852,-2.111
9.080,1.488,-0.149,-1.256,-0.295,-1.826,-2.148
9.100,1.482,-0.185,-1.259,-0.369,-1.793,-2.184
9.120,1.473,-0.221,-1.263,-0.442,-1.753,-2.221
9.140,1.464,-0.255,-1.268,-0.514,-1.706,-2.257
9.160,1.453,-0.289,-1.274,-0.586,-1.652,-2.293
9.180,1.440,-0.321,-1.280,-0.657,-1.592,-2.329
9.200,1.427,-0.353,-1.287,-0.728,-1.525,-2.364
9.220,1.411,-0.382,-1.294,-0.798,-1.452,-2.399
9.240,1.395,-0.411,-1.303,-0.867,-1.374,-2.434
9.260,1.377,-0.437,-1.312,-0.936,-1.290,-2.468
9.280,1.357,-0.462,-1.321,-1.003,-1.202,-2.502
9.300,1.337,-0.485,-1.332,-1.070,-1.108,-2.535
9.320,1.314,-0.507,-1.343,-1.135,-1.010,-2.568
9.340,1.291,-0.526,-1.354,-1.199,-0.908,-2.600
9.360,1.266,-0.543,-1.367,-1.263,-0.803,-2.631
9.380,1.241,-0.558,-1.380,-1.324,-0.694,-2.662
9.400,1.214,-0.571,-1.393,-1.385,-0.582,-2.692
9.420,1.185,-0.581,-1.407,-1.444,-0.469,-2.722
9.440,1.156,-0.589,-1.422,-1.502,-0.353,-2.751
9.460,1.125,-0.595,-1.437,-1.558,-0.236,-2.779
9.480,1.093,-0.599,-1.453,-1.613,-0.118,-2.806
9.500,1.061,-0.600,-1.470,-1.666,-0.000,-2.833
9.520,1.027,-0.599,-1.487,-1.718,0.118,-2.859
9.540,0.992,-0.595,-1.504,-1.767,0.236,-2.884
9.560,0.956,-0.589,-1.522,-1.815,0.353,-2.908
9.580,0.919,-0.581,-1.540,-1.862,0.469,-2.931
9.600,0.882,-0.571,-1.559,-1.906,0.582,-2.953
9.620,0.843,-0.558,-1.578,-1.949,0.694,-2.974
9.640,0.804,-0.543,-1.598,-1.989,0.803,-2.995
9.660,0.764,-0.526,-1.618,-2.028,0.908,-3.014
9.680,0.723,-0.507,-1.639,-2.065,1.010,-3.032
9.700,0.681,-0.485,-1.660,-2.099,1.108,-3.050
9.720,0.639,-0.462,-1.681,-2.132,1.202,-3.066
9.740,0.596,-0.437,-1.702,-2.162,1.290,-3.081
9.760,0.552,-0.411,-1.724,-2.191,1.374,-3.095
9.780,0.508,-0.382,-1.746,-2.217,1.452,-3.108
9.800,0.464,-0.353,-1.768,-2.241,1.525,-3.120
9.820,0.418,-0.321,-1.791,-2.263,1.592,-3.131
9.840,0.373,-0.289,-1.813,-2.282,1.652,-3.141
9.860,0.327,-0.255,-1.836,-2.299,1.706,-3.150
9.880,0.281,-0.221,-1.859,-2.314,1.753,-3.157
9.900,0.235,-0.185,-1.883,-2.327,1.793,-3.164
9.920,0.188,-0.149,-1.906,-2.338,1.826,-3.169
9.940,0.141,-0.112,-1.929,-2.346,1.852,-3.173
9.960,0.094,-0.075,-1.953,-2.352,1.870,-3.176
9.980,0.047,-0.038,-1.976,-2.355,1.881,-3.178
10.000,0.000,-0.000,-2.000,-2.356,1.885,-3.178
10.020,-0.047,0.038,-2.024,-2.355,1.881,-3.178
10.040,-0.094,0.075,-2.047,-2.352,1.870,-3.176
10.060,-0.141,0.112,-2.071,-2.346,1.852,-3.173
10.080,-0.188,0.149,-2.094,-2.338,1.826,-3.169
10.100,-0.235,0.185,-2.117,-2.327,1.793,-3.164
10.120,-0.281,0.221,-2.141,-2.314,1.753,-3.157
10.140,-0.327,0.255,-2.164,-2.299,1.706,-3.150
10.160,-0.373,0.289,-2.187,-2.282,1.652,-3.141
10.180,-0.418,0.321,-2.209,-2.263,1.592,-3.131
10.200,-0.464,0.353,-2.232,-2.241,1.525,-3.120
10.220,-0.508,0.382,-2.254,-2.217,1.452,-3.108
10.240,-0.552,0.411,-2.276,-2.191,1.374,-3.095
10.260,-0.596,0.437,-2.298,-2.162,1.290,-3.081
10.280,-0.639,0.462,-2.319,-2.132,1.202,-3.066
10.300,-0.681,0.485,-2.340,-2.099,1.108,-3.050
10.320,-0.723,0.507,-2.361,-2.065,1.010,-3.032
10.340,-0.764,0.526,-2.382,-2.028,0.908,-3.014
10.360,-0.804,0.543,-2.402,-1.989,0.803,-2.995
10.380,-0.843,0.558,-2.422,-1.949,0.694,-2.974
10.400,-0.882,0.571,-2.441,-1.906,0.582,-2.953
10.420,-0.919,0.581,-2.460,-1.862,0.469,-2.931
10.440,-0.956,0.589,-2.478,-1.815,0.353,-2.908
10.460,-0.992,0.595,-2.496,-1.767,0.236,-2.884
10.480,-1.027,0.599,-2.513,-1.718,0.118,-2.859
10.500,-1.061,0.600,-2.530,-1.666,0.000,-2.833
10.520,-1.093,0.599,-2.547,-1.613,-0.118,-2.806
10.540,-1.125,0.595,-2.563,-1.558,-0.236,-2.779
10.560,-1.156,0.589,-2.578,-1.502,-0.353,-2.751
10.580,-1.185,0.581,-2.593,-1.444,-0.469,-2.722
10.600,-1.214,0.571,-2.607,-1.385,-0.582,-2.692
10.620,-1.241,0.558,-2.620,-1.324,-0.694,-2.662
10.640,-1.266,0.543,-2.633,-1.263,-0.803,-2.631
10.660,-1.291,0.526,-2.646,-1.199,-0.908,-2.600
10.680,-1.314,0.507,-2.657,-1.135,-1.010,-2.568
10.700,-1.337,0.485,-2.668,-1.070,-1.108,-2.535
10.720,-1.357,0.462,-2.679,-1.003,-1.202,-2.502
10.740,-1.377,0.437,-2.688,-0.936,-1.290,-2.468
10.760,-1.395,0.411,-2.697,-0.867,-1.374,-2.434
10.780,-1.411,0.382,-2.706,-0.798,-1.452,-2.399
10.800,-1.427,0.353,-2.713,-0.728,-1.525,-2.364
10.820,-1.440,0.321,-2.720,-0.657,-1.592,-2.329
10.840,-1.453,0.289,-2.726,-0.586,-1.652,-2.293
10.860,-1.464,0.255,-2.732,-0.514,-1.706,-2.257
10.880,-1.473,0.221,-2.737,-0.442,-1.753,-2.221
10.900,-1.482,0.185,-2.741,-0.369,-1.793,-2.184
10.920,-1.488,0.149,-2.744,-0.295,-1.826,-2.148
10.940,-1.493,0.112,-2.747,-0.222,-1.852,-2.111
10.960,-1.497,0.075,-2.749,-0.148,-1.870,-2.074
10.980,-1.499,0.038,-2.750,-0.074,-1.881,-2.037
11.000,-1.500,0.000,-2.750,-0.000,-1.885,-2.000
11.020,-1.499,-0.038,-2.750,0.074,-1.881,-1.963
11.040,-1.497,-0.075,-2.749,0.148,-1.870,-1.926
11.060,-1.493,-0.112,-2.747,0.222,-1.852,-1.889
11.080,-1.488,-0.149,-2.744,0.295,-1.826,-1.852
11.100,-1.482,-0.185,-2.741,0.369,-1.793,-1.816
11.120,-1.473,-0.221,-2.737,0.442,-1.753,-1.779
11.140,-1.464,-0.255,-2.732,0.514,-1.706,-1.743
11.160,-1.453,-0.289,-2.726,0.586,-1.652,-1.707
11.180,-1.440,-0.321,-2.720,0.657,-1.592,-1.671
11.200,-1.427,-0.353,-2.713,0.728,-1.525,-1.636
11.220,-1.411,-0.382,-2.706,0.798,-1.452,-1.601
11.240,-1.395,-0.411,-2.697,0.867,-1.374,-1.566
11.260,-1.377,-0.437,-2.688,0.936,-1.290,-1.532
11.280,-1.357,-0.462,-2.679,1.003,-1.202,-1.498
11.300,-1.337,-0.485,-2.668,1.070,-1.108,-1.465
11.320,-1.314,-0.507,-2.657,1.135,-1.010,-1.432
11.340,-1.291,-0.526,-2.646,1.199,-0.908,-1.400
11.360,-1.266,-0.543,-2.633,1.263,-0.803,-1.369
11.380,-1.241,-0.558,-2.620,1.324,-0.694,-1.338
11.400,-1.214,-0.571,-2.607,1.385,-0.582,-1.308
11.420,-1.185,-0.581,-2.593,1.444,-0.469,-1.278
11.440,-1.156,-0.589,-2.578,1.502,-0.353,-1.249
11.460,-1.125,-0.595,-2.563,1.558,-0.236,-1.221
11.480,-1.093,-0.599,-2.547,1.613,-0.118,-1.194
11.500,-1.061,-0.600,-2.530,1.666,-0.000,-1.167
11.520,-1.027,-0.599,-2.513,1.718,0.118,-1.141
11.540,-0.992,-0.595,-2.496,1.767,0.236,-1.116
11.560,-0.956,-0.589,-2.478,1.815,0.353,-1.092
11.580,-0.919,-0.581,-2.460,1.862,0.469,-1.069
11.600,-0.882,-0.571,-2.441,1.906,0.582,-1.047
11.620,-0.843,-0.558,-2.422,1.949,0.694,-1.026
11.640,-0.804,-0.543,-2.402,1.989,0.803,-1.005
11.660,-0.764,-0.526,-2.382,2.028,0.908,-0.986
11.680,-0.723,-0.507,-2.361,2.065,1.010,-0.968
11.700,-0.681,-0.485,-2.340,2.099,1.108,-0.950
11.720,-0.639,-0.462,-2.319,2.132,1.202,-0.934
11.740,-0.596,-0.437,-2.298,2.162,1.290,-0.919
11.760,-0.552,-0.411,-2.276,2.191,1.374,-0.905
11.780,-0.508,-0.382,-2.254,2.217,1.452,-0.892
11.800,-0.464,-0.353,-2.232,2.241,1.525,-0.880
11.820,-0.418,-0.321,-2.209,2.263,1.592,-0.869
11.840,-0.373,-0.289,-2.187,2.282,1.652,-0.859
11.860,-0.327,-0.255,-2.164,2.299,1.706,-0.850
11.880,-0.281,-0.221,-2.141,2.314,1.753,-0.843
11.900,-0.235,-0.185,-2.117,2.327,1.793,-0.836
11.920,-0.188,-0.149,-2.094,2.338,1.826,-0.831
11.940,-0.141,-0.112,-2.071,2.346,1.852,-0.827
11.960,-0.094,-0.075,-2.047,2.352,1.870,-0.824
11.980,-0.047,-0.038,-2.024,2.355,1.881,-0.822
12.000,-0.000,-0.000,-2.000,2.356,1.885,-0.822
